rest,rest_code,review,wdate,review_count,clean_review,emotion
한얼집,1200966757,#중화산동 #한얼집 #모임하기좋은곳 #예약필수 #폭삭먹었수다 #일상 #병완오빠 #좋아요 #프랜드홈케어 #팔러우,2025-05-21,13,중화산동 한얼집 모임하기좋은곳 예약필수 폭삭먹었수다 일상 병완오빠 좋아요 프랜드홈케어 팔러우,
한얼집,1200966757,파김치맛집 뒷고기꼭드세요,2024-12-02,13,파김치맛집 뒷고기꼭드세요,
한얼집,1200966757,파김치.굴깍두기 모든반찬 맛있고 뒷고기구이.주물럭 맛있습니다,2024-12-31,13,파김치굴깍두기 모든반찬 맛있고 뒷고기구이주물럭 맛있습니다,
한얼집,1200966757,음식다 맛있어요,2023-12-14,13,음식다 맛있어요,
한얼집,1200966757,늘 믿고 가는 한얼집입니다!가격도 저렴하고 양도 푸짐하고사장님 사모님 두분 다 너무 친절하세요❤️집밥먹는 느낌!!!!진짜 너무너무 맛있어서 또 갈거에요~~몇번째 방문인줄 모르겠어요왕추천!!!!,2023-10-07,13,늘 믿고 가는 한얼집입니다가격도 저렴하고 양도 푸짐하고사장님 사모님 두분 다 너무 친절하세요집밥먹는 느낌진짜 너무너무 맛있어서 또 갈거에요몇번째 방문인줄 모르겠어요왕추천,
한얼집,1200966757,맛있어요♡,2024-01-02,13,맛있어요,
한얼집,1200966757,맛있고 친절해요,2023-09-08,13,맛있고 친절해요,
한얼집,1200966757,음식이 맛있어요,2024-02-07,13,음식이 맛있어요,
천서방김밥전주아중점,1978098004,어제 먹고 맛있어서 오늘 또 포장하러 왔어용ㅎㅎ네이버영업시간이랑 조금 달라서 찍어봤어욥:),2025-05-08,29,어제 먹고 맛있어서 오늘 또 포장하러 왔어용ㅎㅎ네이버영업시간이랑 조금 달라서 찍어봤어욥,
천서방김밥전주아중점,1978098004,가족들과 같이 먹으려고 많이 샀어요~~맛이 좋아요^^ 재료도 신선하고 ~ 자주 예약주문하고 이용 해야겠습니다~,2025-03-05,29,가족들과 같이 먹으려고 많이 샀어요맛이 좋아요 재료도 신선하고 자주 예약주문하고 이용 해야겠습니다,
천서방김밥전주아중점,1978098004,배민이나 네이버 가격이 매장가격과 다르네요..배민으로 주문하려다가 매장가서 결제했는데 배달어플에서 픽업 주문하는게 더 비싸요..,2025-05-15,29,배민이나 네이버 가격이 매장가격과 다르네요배민으로 주문하려다가 매장가서 결제했는데 배달어플에서 픽업 주문하는게 더 비싸요,
천서방김밥전주아중점,1978098004,즉석에서 싼 김밥이라 더맛있고친절해서 좋아요,2025-05-06,29,즉석에서 싼 김밥이라 더맛있고친절해서 좋아요,
천서방김밥전주아중점,1978098004,맛은 평범한데 위생상태 최악으로 더러워요.전화벨이 울리니 김밥 말던 손 그대로 전화받고 다시 김밥 말고 결제할때 그 손으로 카드 받아서 결제하시네요.기름묻은 카드 닦느라 짜증났어요.추후에 그 부분 말씀 드렸더니 결제기를 손님이 직접 할 수있게 개선했으나 위생 개념은 하루아침에 달라지는게 아니니 ...다음은 다른날 있었던 후기입니다.엄마라는 여사장의 태도와 아들의 태도가 매우 불친절합니다.가게 실수로 소풍날 아침 예약한 김밥 한줄을 못 가져갔는데 사과가 아닌 변명만 하면서 일방적으로 전화를 끊어버리네요.본인 실수를 먼저 인정하지않고 통화내내 뻔뻔한 말투로 변명하며 마지못해 사과하는것도 진짜 최악입니다. 고객을 개무시하는 천서방 다시는 방문안할거에요.,2025-03-26,29,맛은 평범한데 위생상태 최악으로 더러워요전화벨이 울리니 김밥 말던 손 그대로 전화받고 다시 김밥 말고 결제할때 그 손으로 카드 받아서 결제하시네요기름묻은 카드 닦느라 짜증났어요추후에 그 부분 말씀 드렸더니 결제기를 손님이 직접 할 수있게 개선했으나 위생 개념은 하루아침에 달라지는게 아니니 다음은 다른날 있었던 후기입니다엄마라는 여사장의 태도와 아들의 태도가 매우 불친절합니다가게 실수로 소풍날 아침 예약한 김밥 한줄을 못 가져갔는데 사과가 아닌 변명만 하면서 일방적으로 전화를 끊어버리네요본인 실수를 먼저 인정하지않고 통화내내 뻔뻔한 말투로 변명하며 마지못해 사과하는것도 진짜 최악입니다 고객을 개무시하는 천서방 다시는 방문안할거에요,
천서방김밥전주아중점,1978098004,입맛 까다로운 엄마가 유일하게 드시는 김밥이예요👍🏻👍🏻,2024-10-23,29,입맛 까다로운 엄마가 유일하게 드시는 김밥이예요,
천서방김밥전주아중점,1978098004,어렸을적 먹던집김밥느낌 그대로네요맛있어요,2025-01-22,29,어렸을적 먹던집김밥느낌 그대로네요맛있어요,
천서방김밥전주아중점,1978098004,"비가 내리는 날에는 김밥이 생각 나네요,김밥은 어느 집이나 다 똑같지만,여기 천서방김밥 양도 많고,맛도 좋고, 깔끔 합니다.매번 먹어도 질리지 않네요,",2024-10-22,29,비가 내리는 날에는 김밥이 생각 나네요김밥은 어느 집이나 다 똑같지만여기 천서방김밥 양도 많고맛도 좋고 깔끔 합니다매번 먹어도 질리지 않네요,
천서방김밥전주아중점,1978098004,좋아요,2025-10-03,29,좋아요,
판갤러리,1062807312,강아지랑~재미있게 놀다왔어요~👍👍👍,2025-09-14,86,강아지랑재미있게 놀다왔어요,
판갤러리,1062807312,비가 와서 조용하고 좋았어요,2025-07-13,86,비가 와서 조용하고 좋았어요,
판갤러리,1062807312,강쥐들이 놀기 편해해요 넓고 설명도 잘해줘요,2025-04-13,86,강쥐들이 놀기 편해해요 넓고 설명도 잘해줘요,
판갤러리,1062807312,반려견이 뛰어놀기 좋아요,2024-12-18,86,반려견이 뛰어놀기 좋아요,
판갤러리,1062807312,판갤러리 방문 고객 20% 할인행사 중이에용^^!!쾌적하고 깨끗깨끗 아이들도 너무 좋아해용♡,2024-06-28,86,판갤러리 방문 고객 20 할인행사 중이에용쾌적하고 깨끗깨끗 아이들도 너무 좋아해용,
판갤러리,1062807312,카페 음식은 빵과 음료 둘 다 맛있었어요하지만 루프탑은 울타리가 널브러져있고 뭔가 정돈이 덜 된 느낌이라 이용하기 좀 그랬고애견유치원도 같이 하는 걸로 아는데 거기 층으로 추정되는 곳에서 강아지들이 많이 짖어서 강아지가 무서워했습니다문앞 가자마자 너무 짖어서 좀 놀랐어요...산책로도 있고 사람이 쉴 수 있는 곳도 안락하게 마련되어있는 건 좋은데 강아지들 짖는 소리때문에 애가 무서워해서 음식만 먹고 입장 30분도 안 되어서 바로 나옴ㅠㅠ,2024-05-12,86,카페 음식은 빵과 음료 둘 다 맛있었어요하지만 루프탑은 울타리가 널브러져있고 뭔가 정돈이 덜 된 느낌이라 이용하기 좀 그랬고애견유치원도 같이 하는 걸로 아는데 거기 층으로 추정되는 곳에서 강아지들이 많이 짖어서 강아지가 무서워했습니다문앞 가자마자 너무 짖어서 좀 놀랐어요산책로도 있고 사람이 쉴 수 있는 곳도 안락하게 마련되어있는 건 좋은데 강아지들 짖는 소리때문에 애가 무서워해서 음식만 먹고 입장 30분도 안 되어서 바로 나옴,
판갤러리,1062807312,언제와도 좋아용,2023-05-14,86,언제와도 좋아용,
판갤러리,1062807312,생각보다 넓고 좋았어요덕분에 즐겁게 놀다 갔습니다,2023-02-07,86,생각보다 넓고 좋았어요덕분에 즐겁게 놀다 갔습니다,
판갤러리,1062807312,엄청 큰거 인정해요주차장도 크고 야외도 넓구근데ㅠㅠ 저는 실내에서는 마스크를 벗고 음료를 마실수가 없었어요 날이 추워서 환기를 못시키는건지ㅠㅠ 저는 냄새가 너무나서 힘들었습니다.. 강아지를 키우지만 많은 애견카페를 가도 이런적이 없어서요! 날좋으면 외부에서 놀면되니 날풀리면 갈게욥,2023-01-29,86,엄청 큰거 인정해요주차장도 크고 야외도 넓구근데 저는 실내에서는 마스크를 벗고 음료를 마실수가 없었어요 날이 추워서 환기를 못시키는건지 저는 냄새가 너무나서 힘들었습니다 강아지를 키우지만 많은 애견카페를 가도 이런적이 없어서요 날좋으면 외부에서 놀면되니 날풀리면 갈게욥,
판갤러리,1062807312,디저트도 맛있고 뛰어놀 공간도 넓어서 신나게 놀고왔어요! 루프탑을 못봐서 담에 또 보러갈게요~,2022-12-12,86,디저트도 맛있고 뛰어놀 공간도 넓어서 신나게 놀고왔어요 루프탑을 못봐서 담에 또 보러갈게요,
군침식탁앤과일,1128876050,전주 답례품으로 정성스럽게 만들어주시는 곳👍🏻오늘도 좋은 재료로 만든 샌드위치 세트 픽업했는데선물로 나눠줬는데 다들 엄청 좋아하네요ㅎㅎ,2024-04-16,15,전주 답례품으로 정성스럽게 만들어주시는 곳오늘도 좋은 재료로 만든 샌드위치 세트 픽업했는데선물로 나눠줬는데 다들 엄청 좋아하네요ㅎㅎ,
군침식탁앤과일,1128876050,ㅂ,2023-01-11,15,ㅂ,
군침식탁앤과일,1128876050,좋습니다,2023-01-11,15,좋습니다,
군침식탁앤과일,1128876050,좋습니다,2022-12-13,15,좋습니다,
군침식탁앤과일,1128876050,긋,2022-07-18,15,긋,
군침식탁앤과일,1128876050,샌드위치를 좋아하는데 친구가 맛있게 먹었다고해서 찾아가서 먹어봤어요~야채와 치즈와 속재료가 듬뿍~~맛있게 먹었구여~포장 용기도 고급스럽고~~눈으로 먹고 맛으로먹고~~,2021-07-29,15,샌드위치를 좋아하는데 친구가 맛있게 먹었다고해서 찾아가서 먹어봤어요야채와 치즈와 속재료가 듬뿍맛있게 먹었구여포장 용기도 고급스럽고눈으로 먹고 맛으로먹고,
군침식탁앤과일,1128876050,양도 푸짐하고 음식이 너무 맛있어요재료가 신선한듯~~~~매장이 매우 깔끔해요.,2021-07-29,15,양도 푸짐하고 음식이 너무 맛있어요재료가 신선한듯매장이 매우 깔끔해요,
군침식탁앤과일,1128876050,맛집발견! 여길왜이제서야~~사장님도친절하시구 하나사온걸 후회하구이쏘영!,2021-07-14,15,맛집발견 여길왜이제서야사장님도친절하시구 하나사온걸 후회하구이쏘영,
군침식탁앤과일,1128876050,굿!굿!맛있어요!,2021-07-15,15,굿굿맛있어요,
군침식탁앤과일,1128876050,대박맛있어여,2021-07-14,15,대박맛있어여,
카이막딜라이트,2023232007,카이막 먹어보고싶었는데 서면에 생겼다니 !!!받자마자 딱 한입 먹어봤는데 부드럽고 입에서 살살녹는게 너무 맛있어요..❤꼭 다들 먹어보길 ㅠㅠ 카이막 아이스크림은 무조건 콘으로 먹어요!! 과자도 존맛탱이니까>.<👍🏻👍🏻👍🏻👍🏻👍🏻,2025-09-20,36,카이막 먹어보고싶었는데 서면에 생겼다니 받자마자 딱 한입 먹어봤는데 부드럽고 입에서 살살녹는게 너무 맛있어요꼭 다들 먹어보길 카이막 아이스크림은 무조건 콘으로 먹어요 과자도 존맛탱이니까,
카이막딜라이트,2023232007,카이막 아이스크림 매장이 생겨서 방문했는데 완전 기대 이상인데요?? 카이막 맛이 담백하고 달달하게 들어와서 넘 맛있어용😊 꿀도 천연꿀이라고 하시네요 ㅎㅎ 잘 먹었습니다 👍,2025-09-20,36,카이막 아이스크림 매장이 생겨서 방문했는데 완전 기대 이상인데요 카이막 맛이 담백하고 달달하게 들어와서 넘 맛있어용 꿀도 천연꿀이라고 하시네요 ㅎㅎ 잘 먹었습니다,
카이막딜라이트,2023232007,"카이막 아이스크림은 처음 먹어보는데 , 고소하고 우유맛 나서 정말 맛있어요!",2025-10-05,36,카이막 아이스크림은 처음 먹어보는데 고소하고 우유맛 나서 정말 맛있어요,
카이막딜라이트,2023232007,카이막 아이스크림 맛있어요!!!콘도 바삭바삭하고 술먹고 자주 올 것 같아요 ~~직원분도 유쾌하고 재밌으시네요직원이 맛있고 아이스크림이 친절하네요^_^,2025-09-09,36,카이막 아이스크림 맛있어요콘도 바삭바삭하고 술먹고 자주 올 것 같아요 직원분도 유쾌하고 재밌으시네요직원이 맛있고 아이스크림이 친절하네요,
카이막딜라이트,2023232007,평소에 카이막 좋아해서 지나가면서 궁금해서 먹어왔어요 생각보다 맛있어서 놀랐습니다 감사합니다,2025-09-22,36,평소에 카이막 좋아해서 지나가면서 궁금해서 먹어왔어요 생각보다 맛있어서 놀랐습니다 감사합니다,
카이막딜라이트,2023232007,서면 올때마다 먹는거 같아요! 콘도 바삭하고 카이막아이스크림도 맛있어요:) 그리고 직원분도 친절하세요!,2025-10-05,36,서면 올때마다 먹는거 같아요 콘도 바삭하고 카이막아이스크림도 맛있어요 그리고 직원분도 친절하세요,
카이막딜라이트,2023232007,엄청 친절하시고 맛있습니다!!! 강추강추~,2025-09-20,36,엄청 친절하시고 맛있습니다 강추강추,
카이막딜라이트,2023232007,아이스크림 달콤하고 넘부드러버용~^^애도 뺏어먹을까바겨우한입 ㅋㅋ,2025-09-28,36,아이스크림 달콤하고 넘부드러버용애도 뺏어먹을까바겨우한입 ㅋㅋ,
카이막딜라이트,2023232007,처음생겨서 가봣는데 너무 맛잇어용 !!!!,2025-09-21,36,처음생겨서 가봣는데 너무 맛잇어용,
카이막딜라이트,2023232007,카이막소금빵 너무 마싯서요!!!,2025-09-21,36,카이막소금빵 너무 마싯서요,
면식당,1238490757,"카츠는 겉은 바삭하고 속은 두툼해서 씹는 맛이 좋았고,모짜치즈카츠는 자를 때 치즈가 쭈욱 늘어나면서 비주얼부터 합격이었어요 🧀기름기가 과하지 않아서 느끼하지 않고, 밥이랑 같이 먹기 딱 좋았어요.카레카츠는 향이 강하지 않고 은은하게 매콤달콤해서 누구나 무난하게 즐길 수 있을 맛!카레 양도 넉넉해서 밥 비벼 먹기 좋았고, 튀김이 눅눅하지 않아 끝까지 바삭했어요.가격대는 1만 원대 중반 정도로, 양과 맛 생각하면 납득 가능한 수준이었습니다.전체적으로 깔끔한 플레이팅과 안정적인 맛, 분위기까지 괜찮아서전대 근처에서 돈카츠나 카레 좋아하신다면 추천할 만한 곳이에요.",2025-11-09,5480,카츠는 겉은 바삭하고 속은 두툼해서 씹는 맛이 좋았고모짜치즈카츠는 자를 때 치즈가 쭈욱 늘어나면서 비주얼부터 합격이었어요 기름기가 과하지 않아서 느끼하지 않고 밥이랑 같이 먹기 딱 좋았어요카레카츠는 향이 강하지 않고 은은하게 매콤달콤해서 누구나 무난하게 즐길 수 있을 맛카레 양도 넉넉해서 밥 비벼 먹기 좋았고 튀김이 눅눅하지 않아 끝까지 바삭했어요가격대는 1만 원대 중반 정도로 양과 맛 생각하면 납득 가능한 수준이었습니다전체적으로 깔끔한 플레이팅과 안정적인 맛 분위기까지 괜찮아서전대 근처에서 돈카츠나 카레 좋아하신다면 추천할 만한 곳이에요,
면식당,1238490757,"면식당처음 방문했는데 완전 대만족이에요!매장이 넓고 혼밥좌석도 따로 있어서 혼자 오기도 편하더라구요.돈코츠라멘은 웬만한 라멘집 부럽지 않을 만큼 맛있었고, 모짜치즈카츠는 치즈가 정말 잘 늘어나서 보는 재미까지 있었어요 :)",2025-11-06,5480,면식당처음 방문했는데 완전 대만족이에요매장이 넓고 혼밥좌석도 따로 있어서 혼자 오기도 편하더라구요돈코츠라멘은 웬만한 라멘집 부럽지 않을 만큼 맛있었고 모짜치즈카츠는 치즈가 정말 잘 늘어나서 보는 재미까지 있었어요,
면식당,1238490757,라몐도 맛있고 우동도 맛있어요. 다른 사이드메뉴도 맛있었습니다~^^ 매장도 쾌적합니다.,2025-11-22,5480,라몐도 맛있고 우동도 맛있어요 다른 사이드메뉴도 맛있었습니다 매장도 쾌적합니다,
면식당,1238490757,전북대 맛집이에요 마제소바 너무 맛있어요식초 넣어서 먹어야 더 맛있어요라멘도 국물이 좋네요~고기도 야들야들 맛있어요,2025-11-12,5480,전북대 맛집이에요 마제소바 너무 맛있어요식초 넣어서 먹어야 더 맛있어요라멘도 국물이 좋네요고기도 야들야들 맛있어요,
면식당,1238490757,전북대 혼밥 맛칩으로 추천합니당!,2025-11-12,5480,전북대 혼밥 맛칩으로 추천합니당,
면식당,1238490757,오랜만에 마제소밥이랑 돈까츠 먹었는데 변함없이 여전히 맛있어용 잘 먹고갑니다 !!!!,2025-11-26,5480,오랜만에 마제소밥이랑 돈까츠 먹었는데 변함없이 여전히 맛있어용 잘 먹고갑니다,
면식당,1238490757,혼밥하기 좋아요!! 전북대 근처 맛집입니다. 돈까쓰 바삭바삭하고 넘 맛있어유 체고,2025-11-12,5480,혼밥하기 좋아요 전북대 근처 맛집입니다 돈까쓰 바삭바삭하고 넘 맛있어유 체고,
면식당,1238490757,가끔 먹으러 오는 맛집이에요음식들이 전부 평균 이상은 해서 실패할 일이 없어서 자주는 아니지만 그래도 꽤 많이 찾는 식당입니다오늘도 맛있게 먹고 갑니다~,2025-10-08,5480,가끔 먹으러 오는 맛집이에요음식들이 전부 평균 이상은 해서 실패할 일이 없어서 자주는 아니지만 그래도 꽤 많이 찾는 식당입니다오늘도 맛있게 먹고 갑니다,
면식당,1238490757,아이와 북대 나들이 왔는데 매장도 깨끗하고 손님도 많아서 제일 눈길이 끌더라고요.매장을 보니 혼밥할 수있는 자리도 있고 셀프바도 있어서 좋더라고요.가장 좋은건 요즘 보기 힘들게 테이블 간격이 매우 넓어서 움직이기 편하더라고요. 메뉴도 다양해서 그날그날 골라 먹을수 있다는 장점도 잇고요.음식은 보기에도 좋은데 맛있었어요. 전북대 맛집 찾아서 좋아요^^,2025-10-09,5480,아이와 북대 나들이 왔는데 매장도 깨끗하고 손님도 많아서 제일 눈길이 끌더라고요매장을 보니 혼밥할 수있는 자리도 있고 셀프바도 있어서 좋더라고요가장 좋은건 요즘 보기 힘들게 테이블 간격이 매우 넓어서 움직이기 편하더라고요 메뉴도 다양해서 그날그날 골라 먹을수 있다는 장점도 잇고요음식은 보기에도 좋은데 맛있었어요 전북대 맛집 찾아서 좋아요,
면식당,1238490757,가성비 좋아요! 가게가 넓어서 쾌적하고 양도 많고 맛있어요,2025-11-26,5480,가성비 좋아요 가게가 넓어서 쾌적하고 양도 많고 맛있어요,
구주아중점,1286385517,"분위기 좋은데 안주까지 맛집인 곳스지오뎅나베는 요즘 같이 추운 날씨에 잘 어울리는 메뉴로 여기 어묵 진짜 맛있고 종류도 다양하고 양 많음 !가니미소 크림파스타도 꾸덕하고 통통한 새우가 푸짐하게 들어있음!!!!!돈페이야끼는 오꼬노미야끼 느낌으로 안주하기 딱 좋았고 히야시 토마토 달달해서 가벼운 안주로 굿 !!진짜 안주들이 푸짐해서 안주 먹다가 배터짐 주의 ,, ❤️‍🔥",2024-12-26,35,분위기 좋은데 안주까지 맛집인 곳스지오뎅나베는 요즘 같이 추운 날씨에 잘 어울리는 메뉴로 여기 어묵 진짜 맛있고 종류도 다양하고 양 많음 가니미소 크림파스타도 꾸덕하고 통통한 새우가 푸짐하게 들어있음돈페이야끼는 오꼬노미야끼 느낌으로 안주하기 딱 좋았고 히야시 토마토 달달해서 가벼운 안주로 굿 진짜 안주들이 푸짐해서 안주 먹다가 배터짐 주의,
구주아중점,1286385517,원래 회육연타를 먹고싶었는데 메뉴에 없어진것 같더라구요그래도 구주도넛도 맛있어요,2025-01-11,35,원래 회육연타를 먹고싶었는데 메뉴에 없어진것 같더라구요그래도 구주도넛도 맛있어요,
구주아중점,1286385517,친절한곳이었던것으로 기억됩니다 간만에 고향가서 친구와 좋은시간을 갖게되었네요 다만 입구들어갈때 바닥이 넘어질것같은 구조네요 조심해야할듯,2025-03-29,35,친절한곳이었던것으로 기억됩니다 간만에 고향가서 친구와 좋은시간을 갖게되었네요 다만 입구들어갈때 바닥이 넘어질것같은 구조네요 조심해야할듯,
구주아중점,1286385517,엄천 기대하고 갔는데 육회 먹엇심 냉동일줄은 몰랐음 냉동 축축 육회 먹고옴 그걸 설명란에 써줚으면 안 먹었을거 같아여 이마넌 후반대길래 촉촉 육회 일줄 알앗슴 나오자마자 예쁘다고 찍규 섞는데 얼음임,2025-01-31,35,엄천 기대하고 갔는데 육회 먹엇심 냉동일줄은 몰랐음 냉동 축축 육회 먹고옴 그걸 설명란에 써줚으면 안 먹었을거 같아여 이마넌 후반대길래 촉촉 육회 일줄 알앗슴 나오자마자 예쁘다고 찍규 섞는데 얼음임,
구주아중점,1286385517,구주 도넛 너무 맛있구요 양도 많아요칼국수에 죽까지 👍생맥주도 너무 시원하구요감자고로케도 강추직원분도 짱짱 친절하시구두번째 방문인데 여긴 무조건 재방문😍아중리 분위기 술집으로 강추합니다,2024-10-15,35,구주 도넛 너무 맛있구요 양도 많아요칼국수에 죽까지 생맥주도 너무 시원하구요감자고로케도 강추직원분도 짱짱 친절하시구두번째 방문인데 여긴 무조건 재방문아중리 분위기 술집으로 강추합니다,
구주아중점,1286385517,"기본 안주로 새우과자가 나오는데 얘가 아주 맛도리에요,,,샤브전골도 진짜 맛있고 분위기도 너무 좋슴다ㅎㅎ",2024-11-20,35,기본 안주로 새우과자가 나오는데 얘가 아주 맛도리에요샤브전골도 진짜 맛있고 분위기도 너무 좋슴다ㅎㅎ,
구주아중점,1286385517,"📍 진격의회육연타광어회, 육회, 연어회, 타다끼 4종류의 한상차림각종 소스와 백김치, 오뎅탕까지 야무지게 나와사실 여기는 도넛샤브샤브가 메인 안주인데난 익산점에서 먹어봐서 신메뉴 한번 먹어봤어-!안주는 대부분 맛도리니까 아무거나 추천할게",2024-05-25,35,진격의회육연타광어회 육회 연어회 타다끼 4종류의 한상차림각종 소스와 백김치 오뎅탕까지 야무지게 나와사실 여기는 도넛샤브샤브가 메인 안주인데난 익산점에서 먹어봐서 신메뉴 한번 먹어봤어안주는 대부분 맛도리니까 아무거나 추천할게,
구주아중점,1286385517,인스타에서 보고 너무 궁금해서 와봤는데하 . . .너무맛잇어요 ㅜ이래도되는건가요 둘이왔는데 배터져서가요직원분들 너무 친절하셔서 감동받고갑니다먹소시픈거 너무많은데 양이 너무 많아서 못먹엇어요 ㅠㅠ담에와서 다 깨부술꺼예요 ㅋㅋ,2024-05-31,35,인스타에서 보고 너무 궁금해서 와봤는데하 너무맛잇어요 이래도되는건가요 둘이왔는데 배터져서가요직원분들 너무 친절하셔서 감동받고갑니다먹소시픈거 너무많은데 양이 너무 많아서 못먹엇어요 담에와서 다 깨부술꺼예요 ㅋㅋ,
빨간우산,1174736073,데이트하는 손님분들도 많았고와인 맥주 양주 종류가 엄청 다양해요!선곡도 좋고 가게 분위기가 너무 좋아요!!사장님도 엄청 친절하고 좋으세요!안주도 고급지고 맛있어요,2024-02-05,14,데이트하는 손님분들도 많았고와인 맥주 양주 종류가 엄청 다양해요선곡도 좋고 가게 분위기가 너무 좋아요사장님도 엄청 친절하고 좋으세요안주도 고급지고 맛있어요,
빨간우산,1174736073,위스키 좋아하는데종류별루 넘 이쁘게 진열해놨더라구요 👏👏가게 인테리어도너무 제스타일 이예요^^남자친구랑 두번째오늘은 와인을 한잔 마셨답니다분위기 깡패👍🏻,2024-01-12,14,위스키 좋아하는데종류별루 넘 이쁘게 진열해놨더라구요 가게 인테리어도너무 제스타일 이예요남자친구랑 두번째오늘은 와인을 한잔 마셨답니다분위기 깡패,
빨간우산,1174736073,좋아요,2023-06-22,14,좋아요,
빨간우산,1174736073,분위기가 좋아요,2022-12-31,14,분위기가 좋아요,
빨간우산,1174736073,대화하기 좋아요3-4명이서 가면 딱 좋아요,2022-10-27,14,대화하기 좋아요34명이서 가면 딱 좋아요,
빨간우산,1174736073,음...,2022-08-29,14,음,
빨간우산,1174736073,멋짐,2022-10-13,14,멋짐,
빨간우산,1174736073,꼰대들이 자리 죽치고 있는 곳!절대 비추 합니다,2022-07-15,14,꼰대들이 자리 죽치고 있는 곳절대 비추 합니다,
빨간우산,1174736073,굿,2022-07-12,14,굿,
빨간우산,1174736073,굿,2022-04-14,14,굿,
불꾼,1700737998,전대후문술집 전대후문맛집!하면 술꾼!!진짜맛있어요:)간술하기도 딱 좋고 대화하기도 좋습니다!!,2025-10-18,449,전대후문술집 전대후문맛집하면 술꾼진짜맛있어요간술하기도 딱 좋고 대화하기도 좋습니다,
불꾼,1700737998,안주들이 맛있고 매장이 넓어서 좋아용 👍👍직원분들 친절해요😊대화하기좋아요~~~~~~~!! 추천,2025-11-17,449,안주들이 맛있고 매장이 넓어서 좋아용 직원분들 친절해요대화하기좋아요 추천,
불꾼,1700737998,철판에서 직접 구워서 나오는 곳이에요 단품도 있고 세트도 있어서 골고루 선택도 가능했어요 메뉴도 많고 음식 모두가 맛있어서 식사는 물론 좋은 안주로도 가능해요👍🏻👍🏻 안주 맛집을 찾으시면 방문 해보셔도 좋을거 같아요~~,2025-07-20,449,철판에서 직접 구워서 나오는 곳이에요 단품도 있고 세트도 있어서 골고루 선택도 가능했어요 메뉴도 많고 음식 모두가 맛있어서 식사는 물론 좋은 안주로도 가능해요 안주 맛집을 찾으시면 방문 해보셔도 좋을거 같아요,
불꾼,1700737998,여기 진짜 개찐맛집이요 ㅠㅠ또간집입니다 진짜 찐 맛있어요 ㅠㅠㅠㅠ또 올꺼에요,2025-11-17,449,여기 진짜 개찐맛집이요 또간집입니다 진짜 찐 맛있어요 또 올꺼에요,
불꾼,1700737998,메뉴가 넘 신기해서 지나가다 들르게 됐어요!!안주도 맛있고 슬러시 하이볼도 넘 맛있어서 깜짝 놀랬어요 담에 또 올게요!!,2025-11-16,449,메뉴가 넘 신기해서 지나가다 들르게 됐어요안주도 맛있고 슬러시 하이볼도 넘 맛있어서 깜짝 놀랬어요 담에 또 올게요,
불꾼,1700737998,삼겹살이 품절이여서 치킨으로 먹었는데 이것도 맛있네요..!,2025-11-01,449,삼겹살이 품절이여서 치킨으로 먹었는데 이것도 맛있네요,
불꾼,1700737998,친구들과 이야기하기 너무 좋고 전대에서 보기 힘든 분위기인 것 같아요!,2025-11-08,449,친구들과 이야기하기 너무 좋고 전대에서 보기 힘든 분위기인 것 같아요,
불꾼,1700737998,음식이 맛있고 분위기도 좋아요!!,2025-11-11,449,음식이 맛있고 분위기도 좋아요,
불꾼,1700737998,안주가 너무 맛있고 분위기가 좋아요,2025-11-05,449,안주가 너무 맛있고 분위기가 좋아요,
불꾼,1700737998,전남대 안주 맛집이에요! 이벤트도 많이 하고 있으니까 다들 와서 한 번씩 즐겨보세요!,2025-11-23,449,전남대 안주 맛집이에요 이벤트도 많이 하고 있으니까 다들 와서 한 번씩 즐겨보세요,
유데이,37093268,가족모임하기 좋아요 수다떨기좋고 1층 2층 공간이 있어요,2025-10-03,78,가족모임하기 좋아요 수다떨기좋고 1층 2층 공간이 있어요,
유데이,37093268,여긴 연차 썼을 때만 이용 가능해요 주말에 쉬므로..오늘도 올리브 바글바글이랑 치아바타 샀구요수제 청도 팔고 이것저것 건강한 상품들이 많네요맛있어요. 사장님도 친절하시구^^,2025-02-13,78,여긴 연차 썼을 때만 이용 가능해요 주말에 쉬므로오늘도 올리브 바글바글이랑 치아바타 샀구요수제 청도 팔고 이것저것 건강한 상품들이 많네요맛있어요 사장님도 친절하시구,
유데이,37093268,굿굿굿,2025-06-16,78,굿굿굿,
유데이,37093268,언제나 변함없는 빵맛번창하세요ㆍ,2024-08-29,78,언제나 변함없는 빵맛번창하세요,
유데이,37093268,모든 빵이 다 맛있습니다. 특히 올리브 바글바글은 여러 개 사셔야 해요! 사장님 정말 친절하십니다 흐흐💛,2024-06-28,78,모든 빵이 다 맛있습니다 특히 올리브 바글바글은 여러 개 사셔야 해요 사장님 정말 친절하십니다 흐흐,
유데이,37093268,사진은 없지만 전국 올리브 빵 최고의 맛집이에요 ㅋㅋㅋㅋ 너무 맛있어서 냉동실에 계속 킵해놓게 됩니다 ㅠㅠ,2024-07-10,78,사진은 없지만 전국 올리브 빵 최고의 맛집이에요 ㅋㅋ 너무 맛있어서 냉동실에 계속 킵해놓게 됩니다,
유데이,37093268,치아바타 쫄깃쫄깃 존맛탱😋,2024-08-23,78,치아바타 쫄깃쫄깃 존맛탱,
